125;27/07/2005 12:37;7293;0.99;5;2
126;28/07/2005 01:50;7652;0.99;5;2
127;28/07/2005 08:43;7829;3.99;5;2
128;29/07/2005 01:11;8263;2.99;5;1
129;30/07/2005 04:14;8978;1.99;5;1
130;30/07/2005 23:52;9493;4.99;5;1
131;31/07/2005 14:00;9888;3.99;5;1
132;01/08/2005 14:48;10609;4.99;5;2
133;01/08/2005 15:27;10625;0.99;5;1
134;02/08/2005 04:56;11001;4.99;5;2
135;02/08/2005 10:50;11179;4.99;5;1
136;17/08/2005 16:28;11930;3.99;5;2
137;18/08/2005 00:10;12145;9.99;5;1
138;19/08/2005 00:24;12797;2.99;5;1
139;19/08/2005 09:45;13063;1.99;5;1
140;20/08/2005 15:16;13877;0.99;5;2
141;20/08/2005 22:13;14053;6.99;5;2
142;21/08/2005 11:31;14430;6.99;5;1
143;21/08/2005 14:02;14494;2.99;5;2
144;22/08/2005 17:37;15232;0.99;5;2
145;14/02/2006 15:16;13209;0.99;5;2
146;25/05/2005 08:43;57;4.99;6;2
147;28/05/2005 11:09;577;2.99;6;1
148;30/05/2005 11:25;916;0.99;6;2
149;16/06/2005 03:41;1575;3.99;6;1
150;16/06/2005 23:44;1841;2.99;6;2
151;17/06/2005 09:19;1966;0.99;6;1
152;18/06/2005 12:03;2345;0.99;6;1
153;06/07/2005 23:14;3983;0.99;6;2
154;07/07/2005 14:53;4278;2.99;6;2
155;10/07/2005 03:03;5553;0.99;6;1
156;11/07/2005 12:39;6211;5.99;6;2
157;11/07/2005 15:01;6248;7.99;6;1
158;12/07/2005 12:18;6686;0.99;6;2
159;27/07/2005 05:03;7099;2.99;6;2
160;27/07/2005 06:38;7136;2.99;6;2
161;28/07/2005 18:47;8101;0.99;6;1
162;01/08/2005 03:13;10271;2.99;6;1
163;02/08/2005 05:36;11023;2.99;6;1
164;02/08/2005 18:55;11398;3.99;6;1
165;17/08/2005 02:29;11591;6.99;6;1
166;17/08/2005 08:12;11727;0.99;6;1
167;17/08/2005 13:39;11853;0.99;6;1
168;18/08/2005 04:05;12254;2.99;6;2
169;20/08/2005 00:18;13451;6.99;6;2
170;21/08/2005 08:22;14329;7.99;6;1
171;21/08/2005 09:49;14377;4.99;6;1
172;23/08/2005 02:51;15509;5.99;6;1
173;23/08/2005 06:41;15603;0.99;6;2
174;25/05/2005 06:04;46;5.99;7;2
175;25/05/2005 19:30;117;0.99;7;2
176;29/05/2005 09:27;748;2.99;7;2
177;30/05/2005 21:07;975;4.99;7;1
178;31/05/2005 08:44;1063;5.99;7;1
179;16/06/2005 21:06;1810;0.99;7;2
180;18/06/2005 05:03;2250;2.99;7;1
181;19/06/2005 14:00;2709;0.99;7;1
182;20/06/2005 01:50;2888;4.99;7;1
183;20/06/2005 10:11;3007;0.99;7;1
184;06/07/2005 07:09;3639;5.99;7;2
185;07/07/2005 13:22;4238;2.99;7;2
186;08/07/2005 16:16;4787;5.99;7;2
187;08/07/2005 18:47;4856;4.99;7;1
188;09/07/2005 21:52;5441;8.99;7;1
189;10/07/2005 21:35;5921;7.99;7;1
190;11/07/2005 10:36;6174;1.99;7;1
191;11/07/2005 17:30;6295;2.99;7;1
192;12/07/2005 15:17;6761;3.99;7;2
193;29/07/2005 07:02;8422;5.99;7;2
194;31/07/2005 04:30;9624;7.99;7;2
195;01/08/2005 04:57;10330;6.99;7;2
196;01/08/2005 08:19;10423;5.99;7;1
197;01/08/2005 11:39;10514;4.99;7;1
198;01/08/2005 15:52;10644;4.99;7;2
199;02/08/2005 04:40;10989;3.99;7;2
200;17/08/2005 00:51;11542;7.99;7;2
201;18/08/2005 07:57;12367;8.99;7;1
202;18/08/2005 21:55;12730;2.99;7;1
203;19/08/2005 21:23;13373;2.99;7;2
204;20/08/2005 01:06;13476;2.99;7;1
205;20/08/2005 05:53;13594;0.99;7;1
206;21/08/2005 04:49;14222;5.99;7;1
207;30/05/2005 03:43;866;6.99;8;2
208;15/06/2005 09:59;1305;2.99;8;2
209;17/06/2005 18:21;2095;5.99;8;1
210;20/06/2005 17:57;3114;4.99;8;2
211;05/07/2005 23:01;3475;5.99;8;1
212;07/07/2005 00:09;4003;0.99;8;1
213;07/07/2005 10:02;4175;2.99;8;2
214;07/07/2005 21:47;4409;3.99;8;2
215;08/07/2005 02:17;4503;3.99;8;1
216;09/07/2005 15:40;5300;2.99;8;1
217;09/07/2005 17:13;5341;2.99;8;2
218;11/07/2005 21:39;6375;4.99;8;1
219;12/07/2005 10:43;6647;0.99;8;1
220;29/07/2005 21:42;8809;1.99;8;1
221;31/07/2005 04:54;9629;2.99;8;2
222;31/07/2005 22:08;10141;0.99;8;2
223;01/08/2005 13:05;10561;2.99;8;2
224;02/08/2005 13:04;11232;9.99;8;1
225;02/08/2005 14:42;11284;2.99;8;2
226;18/08/2005 17:16;12613;2.99;8;1
227;21/08/2005 01:07;14114;0.99;8;1
228;22/08/2005 22:09;15374;7.99;8;1
229;23/08/2005 13:05;15764;2.99;8;1
230;23/08/2005 14:31;15805;4.99;8;1
231;27/05/2005 05:01;350;4.99;9;2
232;30/05/2005 05:48;877;0.99;9;2
233;31/05/2005 10:13;1075;4.99;9;2
234;20/06/2005 19:59;3142;7.99;9;2
235;21/06/2005 04:08;3262;4.99;9;2
236;07/07/2005 23:37;4454;2.99;9;1
237;08/07/2005 13:59;4748;0.99;9;2
238;08/07/2005 16:35;4796;1.99;9;1
239;10/07/2005 07:45;5659;2.99;9;1
240;11/07/2005 02:08;6019;4.99;9;2
241;11/07/2005 10:17;6165;5.99;9;1
242;28/07/2005 00:15;7616;0.99;9;2
243;28/07/2005 07:51;7801;2.99;9;1
244;30/07/2005 06:34;9043;4.99;9;1
245;01/08/2005 09:11;10451;0.99;9;1
246;01/08/2005 09:14;10454;4.99;9;1
247;02/08/2005 19:00;11400;5.99;9;2
248;17/08/2005 01:11;11556;0.99;9;1
249;18/08/2005 03:08;12228;2.99;9;1
250;18/08/2005 05:58;12309;2.99;9;1
251;18/08/2005 18:48;12652;4.99;9;2
252;21/08/2005 13:53;14489;7.99;9;2
253;14/02/2006 15:16;15813;4.99;9;1
254;31/05/2005 19:36;1140;4.99;10;2
255;16/06/2005 20:21;1801;4.99;10;1
256;17/06/2005 11:11;1995;4.99;10;1
257;18/06/2005 03:26;2222;3.99;10;2
258;19/06/2005 20:01;2814;0.99;10;1
259;20/06/2005 00:00;2865;0.99;10;1
260;06/07/2005 14:13;3790;3.99;10;2
261;07/07/2005 03:06;4042;4.99;10;2
262;07/07/2005 14:14;4255;1.99;10;1
263;09/07/2005 03:12;5038;7.99;10;1
264;09/07/2005 04:53;5068;2.99;10;2
265;09/07/2005 21:58;5444;0.99;10;1
266;10/07/2005 20:41;5905;2.99;10;1
267;28/07/2005 05:21;7738;2.99;10;1
268;28/07/2005 15:10;8001;6.99;10;2
269;28/07/2005 22:34;8188;4.99;10;2
270;31/07/2005 15:27;9935;4.99;10;1
271;01/08/2005 17:09;10671;8.99;10;2
272;02/08/2005 14:55;11289;2.99;10;2
273;02/08/2005 19:13;11405;0.99;10;1
274;17/08/2005 20:11;12031;2.99;10;2
275;18/08/2005 09:19;12400;2.99;10;2
276;19/08/2005 19:23;13316;4.99;10;2
277;20/08/2005 16:43;13917;2.99;10;2
278;22/08/2005 21:59;15370;5.99;10;1
279;30/05/2005 22:59;987;6.99;11;1
280;15/06/2005 20:53;1470;6.99;11;1
281;17/06/2005 07:26;1939;7.99;11;1
282;20/06/2005 23:49;3192;0.99;11;1
283;08/07/2005 07:19;4608;2.99;11;2
284;08/07/2005 22:43;4943;4.99;11;1
285;10/07/2005 16:44;5835;5.99;11;2
286;11/07/2005 09:09;6146;6.99;11;2
287;27/07/2005 13:13;7314;4.99;11;1
288;28/07/2005 15:32;8014;4.99;11;1
289;28/07/2005 18:43;8100;2.99;11;2
290;29/07/2005 07:38;8447;1.99;11;2
291;29/07/2005 17:33;8715;0.99;11;1
292;30/07/2005 03:17;8950;9.99;11;1
293;30/07/2005 16:08;9292;6.99;11;2
294;01/08/2005 22:41;10812;4.99;11;1
295;02/08/2005 10:14;11166;6.99;11;2
296;16/08/2005 23:06;11502;0.99;11;2
297;17/08/2005 19:32;12015;5.99;11;2
298;20/08/2005 05:07;13572;0.99;11;2
299;20/08/2005 12:17;13790;4.99;11;1
300;22/08/2005 12:42;15120;0.99;11;1
301;22/08/2005 17:46;15240;2.99;11;2
302;14/02/2006 15:16;11646;0.99;11;1
303;30/05/2005 23:08;988;4.99;12;1
304;31/05/2005 11:10;1084;4.99;12;1
305;16/06/2005 17:02;1752;5.99;12;2
306;18/06/2005 18:11;2434;5.99;12;2
307;18/06/2005 23:07;2500;5.99;12;2
308;19/06/2005 08:11;2623;4.99;12;2
309;20/06/2005 19:33;3135;2.99;12;2
310;21/06/2005 16:31;3411;0.99;12;1
311;06/07/2005 17:57;3870;3.99;12;1
312;09/07/2005 05:00;5071;0.99;12;1
313;09/07/2005 05:06;5074;0.99;12;1
314;09/07/2005 07:02;5111;0.99;12;2
315;09/07/2005 13:20;5242;3.99;12;2
316;12/07/2005 15:55;6773;2.99;12;1
317;27/07/2005 01:44;7008;0.99;12;2
318;27/07/2005 11:50;7279;0.99;12;2
319;30/07/2005 04:34;8985;0.99;12;2
320;30/07/2005 11:26;9166;4.99;12;2
321;30/07/2005 13:49;9238;5.99;12;2
322;31/07/2005 04:42;9627;5.99;12;1
323;31/07/2005 07:45;9708;5.99;12;2
324;01/08/2005 06:50;10392;10.99;12;2
325;16/08/2005 22:52;11497;0.99;12;2
326;18/08/2005 16:58;12604;4.99;12;1
327;20/08/2005 02:37;13519;0.99;12;2
328;20/08/2005 15:58;13895;2.99;12;2
329;21/08/2005 05:19;14240;4.99;12;2
330;23/08/2005 20:28;15993;0.99;12;1
331;17/06/2005 06:54;1933;2.99;13;1
332;18/06/2005 02:24;2209;4.99;13;1
333;20/06/2005 06:26;2952;2.99;13;1
334;20/06/2005 12:45;3047;8.99;13;1
335;06/07/2005 21:39;3946;2.99;13;2
336;11/07/2005 07:43;6118;8.99;13;1
337;12/07/2005 05:45;6568;2.99;13;1
338;12/07/2005 20:13;6870;0.99;13;1
339;12/07/2005 21:30;6897;2.99;13;1
340;28/07/2005 11:49;7916;2.99;13;1
341;29/07/2005 01:38;8277;2.99;13;1
342;29/07/2005 22:37;8831;11.99;13;2
343;30/07/2005 14:38;9260;9.99;13;2
344;30/07/2005 21:29;9434;0.99;13;2
345;31/07/2005 06:12;9664;0.99;13;1
346;31/07/2005 08:58;9736;7.99;13;1
347;31/07/2005 17:48;10003;4.99;13;1
348;02/08/2005 14:58;11292;4.99;13;1
349;02/08/2005 16:05;11315;0.99;13;2
350;17/08/2005 09:44;11761;5.99;13;2
351;19/08/2005 04:31;12918;7.99;13;2
352;19/08/2005 10:49;13096;4.99;13;2
353;19/08/2005 15:25;13213;0.99;13;2
354;20/08/2005 00:33;13456;0.99;13;1
355;21/08/2005 05:44;14252;9.99;13;1
356;21/08/2005 15:44;14545;7.99;13;2
357;22/08/2005 20:51;15338;4.99;13;1
358;26/05/2005 00:37;151;0.99;14;1
359;27/05/2005 04:34;346;9.99;14;1
360;28/05/2005 04:25;525;5.99;14;1
361;28/05/2005 22:04;671;2.99;14;1
362;29/05/2005 20:24;815;0.99;14;2
363;15/06/2005 13:32;1360;4.99;14;2
364;06/07/2005 10:21;3707;2.99;14;1
365;08/07/2005 23:00;4952;0.99;14;1
366;09/07/2005 06:37;5104;0.99;14;1
367;09/07/2005 16:10;5317;7.99;14;2
368;09/07/2005 19:14;5383;4.99;14;1
369;10/07/2005 03:29;5565;7.99;14;1
370;28/07/2005 16:23;8035;6.99;14;1
371;28/07/2005 16:45;8042;0.99;14;1
372;29/07/2005 11:11;8548;3.99;14;1
373;29/07/2005 22:46;8836;4.99;14;2
374;30/07/2005 21:36;9438;4.99;14;2
375;31/07/2005 03:21;9592;2.99;14;1
376;01/08/2005 05:23;10348;2.99;14;1
377;01/08/2005 11:55;10526;6.99;14;2
378;02/08/2005 22:18;11480;4.99;14;1
379;17/08/2005 00:27;11528;3.99;14;2
380;18/08/2005 19:16;12668;2.99;14;1
381;20/08/2005 11:20;13757;4.99;14;1
382;22/08/2005 08:43;15015;6.99;14;2
383;22/08/2005 22:08;15373;0.99;14;1
384;23/08/2005 22:25;16045;0.99;14;1
385;14/02/2006 15:16;13780;4.99;14;1
386;18/06/2005 21:26;2486;2.99;15;1
387;20/06/2005 05:15;2937;5.99;15;1
388;20/06/2005 22:52;3182;0.99;15;2
389;06/07/2005 02:29;3550;7.99;15;1
390;07/07/2005 07:26;4127;5.99;15;1
391;10/07/2005 11:02;5717;2.99;15;1
392;11/07/2005 00:14;5975;2.99;15;2
393;27/07/2005 05:15;7105;4.99;15;1
394;28/07/2005 22:50;8193;0.99;15;1
395;29/07/2005 13:36;8615;6.99;15;2
396;30/07/2005 02:13;8927;4.99;15;2
397;31/07/2005 17:22;9987;2.99;15;1
398;02/08/2005 08:44;11118;2.99;15;1
399;02/08/2005 09:29;11141;2.99;15;1
400;02/08/2005 15:48;11307;2.99;15;2
401;02/08/2005 17:09;11341;2.99;15;2
402;17/08/2005 16:20;11922;7.99;15;1
403;18/08/2005 04:39;12272;2.99;15;2
404;18/08/2005 14:46;12551;2.99;15;2
405;18/08/2005 18:00;12635;2.99;15;1
406;19/08/2005 20:18;13339;8.99;15;2
407;19/08/2005 22:03;13393;5.99;15;1
408;20/08/2005 02:00;13503;5.99;15;2
409;20/08/2005 03:41;13541;4.99;15;1
410;20/08/2005 08:34;13677;3.99;15;2
411;21/08/2005 16:31;14569;0.99;15;2
412;21/08/2005 23:53;14776;4.99;15;2
413;22/08/2005 03:23;14872;8.99;15;2
414;22/08/2005 15:36;15178;0.99;15;1
415;23/08/2005 17:12;15897;4.99;15;1
416;14/02/2006 15:16;13798;3.98;15;1
417;14/02/2006 15:16;13968;0.00;15;2
418;27/05/2005 03:07;335;3.99;16;1
419;28/05/2005 13:33;593;2.99;16;1
420;30/05/2005 07:10;887;0.99;16;2
421;31/05/2005 02:53;1017;2.99;16;1
422;17/06/2005 07:04;1934;6.99;16;2
423;17/06/2005 07:50;1944;7.99;16;1
424;18/06/2005 04:56;NULL;1.99;16;1
425;20/06/2005 07:10;2960;7.99;16;1
426;21/06/2005 11:16;3348;0.99;16;2
427;06/07/2005 02:23;3548;0.99;16;1
428;07/07/2005 12:11;4219;2.99;16;2
429;07/07/2005 14:24;4263;3.99;16;2
430;08/07/2005 02:45;4517;4.99;16;2
431;11/07/2005 06:40;6100;4.99;16;1
432;27/07/2005 19:39;7489;0.99;16;2
433;27/07/2005 22:03;7552;2.99;16;2
434;29/07/2005 07:45;8452;5.99;16;2
435;30/07/2005 11:12;9158;0.99;16;2
436;31/07/2005 03:54;9610;5.99;16;2
437;01/08/2005 17:53;10687;2.99;16;2
438;01/08/2005 19:15;10727;2.99;16;2
439;02/08/2005 15:50;11308;0.99;16;2
440;17/08/2005 22:53;12104;2.99;16;2
441;18/08/2005 07:41;12358;4.99;16;1
442;18/08/2005 15:39;12577;7.99;16;1
443;19/08/2005 13:08;13151;4.99;16;2
444;19/08/2005 22:01;13391;4.99;16;1
445;20/08/2005 01:10;13480;6.99;16;1
446;21/08/2005 14:45;14511;8.99;16;1
447;26/05/2005 19:44;287;2.99;17;2
448;28/05/2005 11:19;580;2.99;17;1
449;30/05/2005 06:41;884;4.99;17;2
450;18/06/2005 00:17;2175;5.99;17;2
451;19/06/2005 12:29;2684;8.99;17;1
452;21/06/2005 05:06;3269;5.99;17;2
453;10/07/2005 10:46;5714;3.99;17;1
454;10/07/2005 19:25;5883;3.99;17;1
455;12/07/2005 20:52;6884;1.99;17;2
456;28/07/2005 17:45;8076;8.99;17;2
457;28/07/2005 23:37;8213;2.99;17;1
458;30/07/2005 08:30;9092;8.99;17;2
459;30/07/2005 10:11;9138;2.99;17;1
460;30/07/2005 19:23;9382;8.99;17;2
461;30/07/2005 23:43;9489;0.99;17;1
462;17/08/2005 18:26;11990;4.99;17;2
463;20/08/2005 10:24;13732;2.99;17;1
464;20/08/2005 21:43;14040;2.99;17;1
465;21/08/2005 08:15;14326;2.99;17;2
466;21/08/2005 08:42;14346;2.99;17;1
467;23/08/2005 12:41;15752;5.99;17;2
468;25/05/2005 06:44;50;2.99;18;1
469;25/05/2005 19:27;116;4.99;18;1
470;29/05/2005 01:32;692;4.99;18;1
471;15/06/2005 19:30;1451;5.99;18;2
472;16/06/2005 19:23;1783;4.99;18;2
473;17/06/2005 19:52;2112;5.99;18;2
474;20/06/2005 09:02;2990;8.99;18;1
475;08/07/2005 10:15;4672;3.99;18;2
476;08/07/2005 12:46;4724;3.99;18;2
477;08/07/2005 21:44;4923;3.99;18;2
478;11/07/2005 08:15;6128;2.99;18;2
479;12/07/2005 19:20;6846;0.99;18;1
480;28/07/2005 19:27;8122;2.99;18;2
481;29/07/2005 11:18;8555;4.99;18;1
482;30/07/2005 06:18;9036;4.99;18;1
483;30/07/2005 09:13;9114;4.99;18;2
484;01/08/2005 17:32;10682;4.99;18;1
485;01/08/2005 19:05;10721;1.99;18;2
486;02/08/2005 08:03;11094;4.99;18;2
487;02/08/2005 20:22;11439;4.99;18;2
488;18/08/2005 06:51;12333;0.99;18;2
489;20/08/2005 01:29;13490;0.99;18;2
490;25/05/2005 01:10;18;0.99;19;2
491;25/05/2005 18:43;110;9.99;19;2
492;26/05/2005 04:26;179;6.99;19;1
493;27/05/2005 03:22;337;2.99;19;1
494;28/05/2005 13:11;591;2.99;19;2
495;29/05/2005 01:59;696;2.99;19;2
496;19/06/2005 10:42;2657;2.99;19;1
497;19/06/2005 22:55;2848;2.99;19;1
498;21/06/2005 17:38;3423;2.99;19;2
499;06/07/2005 02:24;3549;4.99;19;2
500;12/07/2005 02:57;6495;4.99;19;2
501;30/07/2005 11:06;9157;5.99;19;1
502;30/07/2005 14:29;9256;0.99;19;1
503;31/07/2005 20:01;10077;9.99;19;2
504;31/07/2005 23:40;10176;7.99;19;1
505;16/08/2005 23:27;11508;8.99;19;2
506;17/08/2005 14:10;11869;5.99;19;1
507;18/08/2005 02:31;12211;9.99;19;1
508;18/08/2005 07:40;12357;2.99;19;2
509;20/08/2005 09:53;13718;8.99;19;1
510;20/08/2005 12:46;13804;8.99;19;2
511;21/08/2005 00:33;14101;4.99;19;1
512;22/08/2005 09:57;15047;2.99;19;1
513;23/08/2005 03:46;15529;0.99;19;2
514;26/05/2005 07:27;202;2.99;20;2
515;28/05/2005 00:54;497;6.99;20;2
516;28/05/2005 07:16;546;1.99;20;2
517;16/06/2005 02:33;1558;0.99;20;2
518;17/06/2005 21:16;2136;3.99;20;2
519;18/06/2005 11:46;2343;4.99;20;2
520;21/06/2005 11:21;3350;4.99;20;1
521;07/07/2005 00:48;4011;3.99;20;2
522;07/07/2005 21:39;4407;2.99;20;1
523;10/07/2005 11:03;5718;2.99;20;1
524;11/07/2005 15:10;6254;2.99;20;1
525;11/07/2005 15:53;6267;6.99;20;2
526;27/07/2005 09:31;7217;4.99;20;2
527;28/07/2005 10:06;7864;5.99;20;2
528;28/07/2005 19:45;8127;2.99;20;2
529;30/07/2005 07:55;9075;4.99;20;2
530;30/07/2005 22:53;9468;3.99;20;2
531;01/08/2005 03:33;10284;4.99;20;2
532;01/08/2005 14:59;10616;7.99;20;1
533;02/08/2005 03:30;10954;1.99;20;1
534;17/08/2005 12:27;11821;0.99;20;1
535;18/08/2005 01:28;12180;0.99;20;1
536;19/08/2005 08:48;13036;4.99;20;2
537;19/08/2005 12:26;13137;4.99;20;1
538;19/08/2005 19:25;13317;2.99;20;2
539;21/08/2005 18:03;14613;2.99;20;2
540;22/08/2005 10:19;15057;6.99;20;2
541;22/08/2005 14:37;15161;1.99;20;1
542;22/08/2005 17:53;15248;0.99;20;2
543;23/08/2005 01:10;15460;2.99;20;1
544;26/05/2005 15:42;260;3.99;21;1
545;27/05/2005 20:11;463;3.99;21;2
546;28/05/2005 10:15;570;0.99;21;1
547;18/06/2005 04:08;2235;7.99;21;2
548;18/06/2005 06:13;2268;4.99;21;1
549;18/06/2005 15:37;2393;2.99;21;1
550;19/06/2005 21:14;2830;4.99;21;2
551;21/06/2005 01:04;3212;10.99;21;1
552;09/07/2005 06:42;5107;4.99;21;2
553;10/07/2005 13:27;5772;3.99;21;1
554;10/07/2005 23:43;5961;2.99;21;1
555;26/07/2005 23:28;6943;1.99;21;2
556;28/07/2005 14:56;7994;0.99;21;1
557;28/07/2005 22:56;8196;6.99;21;2
558;29/07/2005 23:49;8862;2.99;21;2
559;30/07/2005 10:45;9149;0.99;21;2
560;31/07/2005 07:29;9699;5.99;21;1
561;01/08/2005 13:23;10570;4.99;21;2
562;01/08/2005 19:28;10734;0.99;21;1
563;02/08/2005 07:10;11072;0.99;21;2
564;17/08/2005 17:53;11970;0.99;21;2
565;17/08/2005 23:34;12131;2.99;21;2
566;18/08/2005 19:07;12660;4.99;21;2
567;18/08/2005 23:34;12774;6.99;21;1
568;19/08/2005 21:37;13381;2.99;21;1
569;19/08/2005 22:09;13399;4.99;21;2
570;19/08/2005 22:43;13411;4.99;21;1
571;20/08/2005 00:50;13463;8.99;21;1
572;20/08/2005 09:26;13699;9.99;21;1
573;20/08/2005 10:48;13740;4.99;21;1
574;20/08/2005 23:24;14077;8.99;21;2
575;21/08/2005 02:51;14161;2.99;21;2
576;21/08/2005 12:10;14446;2.99;21;2
577;22/08/2005 03:20;14869;4.99;21;1
578;14/02/2006 15:16;14933;2.99;21;1
579;27/05/2005 07:49;370;4.99;22;1
580;28/05/2005 08:31;556;4.99;22;1
581;29/05/2005 21:07;820;8.99;22;2
582;21/06/2005 17:18;3419;2.99;22;1
583;07/07/2005 12:00;4215;2.99;22;2
584;09/07/2005 15:23;5294;6.99;22;1
585;10/07/2005 15:48;5815;2.99;22;1
